FEN,Move,WhiteElo,BlackElo
2k5/p5BR/3r1r2/8/2p5/P1P5/1P2KP2/7R b - - 1 28,h6g7,841,957
2k5/p5BR/3rr3/8/2p5/P1P5/1P2KP2/7R w - - 2 29,f6e6,841,957
2k5/p5BR/3rr3/8/2p5/P1P2K2/1P3P2/7R b - - 3 29,e2f3,841,957
2k5/p5BR/4r3/8/2p5/P1P2K2/1P1r1P2/7R w - - 4 30,d6d2,841,957
2k4R/p5B1/4r3/8/2p5/P1P2K2/1P1r1P2/7R b - - 5 30,h7h8,841,957
7R/p2k2B1/4r3/8/2p5/P1P2K2/1P1r1P2/7R w - - 6 31,c8d7,841,957
R7/p2k2B1/4r3/8/2p5/P1P2K2/1P1r1P2/7R b - - 7 31,h8a8,841,957
R7/p2k2B1/8/8/2p5/P1P2K2/1P1rrP2/7R w - - 8 32,e6e2,841,957
8/R2k2B1/8/8/2p5/P1P2K2/1P1rrP2/7R b - - 0 32,a8a7,841,957
8/R5B1/2k5/8/2p5/P1P2K2/1P1rrP2/7R w - - 1 33,d7c6,841,957
8/R5B1/2k4R/8/2p5/P1P2K2/1P1rrP2/8 b - - 2 33,h1h6,841,957
8/R5B1/7R/3k4/2p5/P1P2K2/1P1rrP2/8 w - - 3 34,c6d5,841,957
8/3R2B1/7R/3k4/2p5/P1P2K2/1P1rrP2/8 b - - 4 34,a7d7,841,957
8/3R2B1/7R/2k5/2p5/P1P2K2/1P1rrP2/8 w - - 5 35,d5c5,841,957
8/6B1/7R/2k5/2p5/P1P2K2/1P1RrP2/8 b - - 0 35,d7d2,841,957
8/6B1/7R/2k5/2p5/P1P2K2/1P1r1P2/8 w - - 0 36,e2d2,841,957
8/6B1/7R/2k5/P1p5/2P2K2/1P1r1P2/8 b - - 0 36,a3a4,841,957
8/6B1/7R/2k5/P1p5/2P2K2/1r3P2/8 w - - 0 37,d2b2,841,957
8/6B1/7R/P1k5/2p5/2P2K2/1r3P2/8 b - - 0 37,a4a5,841,957
8/6B1/7R/P1k5/2p5/2P2K2/r4P2/8 w - - 1 38,b2a2,841,957
5B2/8/7R/P1k5/2p5/2P2K2/r4P2/8 b - - 2 38,g7f8,841,957
5B2/8/7R/Pk6/2p5/2P2K2/r4P2/8 w - - 3 39,c5b5,841,957
5B2/8/P6R/1k6/2p5/2P2K2/r4P2/8 b - - 0 39,a5a6,841,957
5B2/8/r6R/1k6/2p5/2P2K2/5P2/8 w - - 0 40,a2a6,841,957
5B2/8/R7/1k6/2p5/2P2K2/5P2/8 b - - 0 40,h6a6,841,957
5B2/8/k7/8/2p5/2P2K2/5P2/8 w - - 0 41,b5a6,841,957
5B2/8/k7/8/2p1K3/2P5/5P2/8 b - - 1 41,f3e4,841,957
5B2/8/8/1k6/2p1K3/2P5/5P2/8 w - - 2 42,a6b5,841,957
8/6B1/8/1k6/2p1K3/2P5/5P2/8 b - - 3 42,f8g7,841,957
8/6B1/8/8/k1p1K3/2P5/5P2/8 w - - 4 43,b5a4,841,957
8/6B1/8/8/k1p1K3/2P2P2/8/8 b - - 0 43,f2f3,841,957
8/6B1/8/8/2p1K3/1kP2P2/8/8 w - - 1 44,a4b3,841,957
8/6B1/8/8/2p1KP2/1kP5/8/8 b - - 0 44,f3f4,841,957
8/6B1/8/8/2p1KP2/2P5/2k5/8 w - - 1 45,b3c2,841,957
8/6B1/8/8/2pK1P2/2P5/2k5/8 b - - 2 45,e4d4,841,957
8/6B1/8/8/2pK1P2/1kP5/8/8 w - - 3 46,c2b3,841,957
8/6B1/8/5P2/2pK4/1kP5/8/8 b - - 0 46,f4f5,841,957
8/6B1/8/5P2/2pK4/2P5/2k5/8 w - - 1 47,b3c2,841,957
8/6B1/8/5P2/2K5/2P5/2k5/8 b - - 0 47,d4c4,841,957
8/6B1/8/5P2/2K5/2P5/3k4/8 w - - 1 48,c2d2,841,957
8/6B1/8/5P2/8/1KP5/3k4/8 b - - 2 48,c4b3,841,957
8/6B1/8/5P2/8/1KP1k3/8/8 w - - 3 49,d2e3,841,957
8/6B1/8/5P2/2P5/1K2k3/8/8 b - - 0 49,c3c4,841,957
8/6B1/8/5P2/2P1k3/1K6/8/8 w - - 1 50,e3e4,841,957
8/6B1/5P2/8/2P1k3/1K6/8/8 b - - 0 50,f5f6,841,957
8/6B1/5P2/8/2Pk4/1K6/8/8 w - - 1 51,e4d4,841,957
8/6B1/5P2/2P5/3k4/1K6/8/8 b - - 0 51,c4c5,841,957
8/6B1/5P2/2k5/8/1K6/8/8 w - - 0 52,d4c5,841,957
8/5PB1/8/2k5/8/1K6/8/8 b - - 0 52,f6f7,841,957
8/5PB1/3k4/8/8/1K6/8/8 w - - 1 53,c5d6,841,957
5Q2/6B1/3k4/8/8/1K6/8/8 b - - 0 53,f7f8q,841,957
5Q2/6B1/4k3/8/8/1K6/8/8 w - - 1 54,d6e6,841,957
8/6B1/4kQ2/8/8/1K6/8/8 b - - 2 54,f8f6,841,957
8/6B1/5Q2/3k4/8/1K6/8/8 w - - 3 55,e6d5,841,957
3Q4/6B1/8/3k4/8/1K6/8/8 b - - 4 55,f6d8,841,957
3Q4/6B1/4k3/8/8/1K6/8/8 w - - 5 56,d5e6,841,957
5Q2/6B1/4k3/8/8/1K6/8/8 b - - 6 56,d8f8,841,957
5Q2/6B1/8/3k4/8/1K6/8/8 w - - 7 57,e6d5,841,957
5Q2/6B1/8/3k4/8/2K5/8/8 b - - 8 57,b3c3,841,957
5Q2/6B1/8/8/4k3/2K5/8/8 w - - 9 58,d5e4,841,957
8/4Q1B1/8/8/4k3/2K5/8/8 b - - 10 58,f8e7,841,957
8/4Q1B1/8/8/5k2/2K5/8/8 w - - 11 59,e4f4,841,957
8/4Q3/7B/8/5k2/2K5/8/8 b - - 12 59,g7h6,841,957
8/4Q3/7B/8/6k1/2K5/8/8 w - - 13 60,f4g4,841,957
8/4Q3/7B/8/6k1/3K4/8/8 b - - 14 60,c3d3,841,957
8/4Q3/7B/7k/8/3K4/8/8 w - - 15 61,g4h5,841,957
8/6Q1/7B/7k/8/3K4/8/8 b - - 16 61,e7g7,841,957
8/6Q1/7B/8/7k/3K4/8/8 w - - 17 62,h5h4,841,957
8/6Q1/7B/8/7k/4K3/8/8 b - - 18 62,d3e3,841,957
8/6Q1/7B/7k/8/4K3/8/8 w - - 19 63,h4h5,841,957
8/6Q1/7B/7k/8/5K2/8/8 b - - 20 63,e3f3,841,957
8/6Q1/7B/8/7k/5K2/8/8 w - - 21 64,h5h4,841,957
8/6Q1/7B/8/7k/8/6K1/8 b - - 22 64,f3g2,841,957
8/6Q1/7B/7k/8/8/6K1/8 w - - 23 65,h4h5,841,957
8/6Q1/7B/7k/8/7K/8/8 b - - 24 65,g2h3,841,957
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,948,848
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e6,948,848
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d2d4,948,848
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,d7d5,948,848
rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,e4e5,948,848
r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,b8c6,948,848
r1bqkbnr/ppp2ppp/2n1p3/1B1pP3/3P4/8/PPP2PPP/RNBQK1NR b KQkq - 2 4,f1b5,948,848
r2qkbnr/pppb1ppp/2n1p3/1B1pP3/3P4/8/PPP2PPP/RNBQK1NR w KQkq - 3 5,c8d7,948,848
r2qkbnr/pppb1ppp/2B1p3/3pP3/3P4/8/PPP2PPP/RNBQK1NR b KQkq - 0 5,b5c6,948,848
r2qkbnr/ppp2ppp/2b1p3/3pP3/3P4/8/PPP2PPP/RNBQK1NR w KQkq - 0 6,d7c6,948,848
r2qkbnr/ppp2ppp/2b1p3/3pP3/3P4/5N2/PPP2PPP/RNBQK2R b KQkq - 1 6,g1f3,948,848
r2qkb1r/ppp1nppp/2b1p3/3pP3/3P4/5N2/PPP2PPP/RNBQK2R w KQkq - 2 7,g8e7,948,848
r2qkb1r/ppp1nppp/2b1p3/3pP1B1/3P4/5N2/PPP2PPP/RN1QK2R b KQkq - 3 7,c1g5,948,848
r3kb1r/pppqnppp/2b1p3/3pP1B1/3P4/5N2/PPP2PPP/RN1QK2R w KQkq - 4 8,d8d7,948,848
r3kb1r/pppqBppp/2b1p3/3pP3/3P4/5N2/PPP2PPP/RN1QK2R b KQkq - 0 8,g5e7,948,848
r3k2r/pppqbppp/2b1p3/3pP3/3P4/5N2/PPP2PPP/RN1QK2R w KQkq - 0 9,f8e7,948,848
r3k2r/pppqbppp/2b1p3/3pP3/3P4/5N2/PPP2PPP/RN1Q1RK1 b kq - 1 9,e1g1,948,848
2kr3r/pppqbppp/2b1p3/3pP3/3P4/5N2/PPP2PPP/RN1Q1RK1 w - - 2 10,e8c8,948,848
2kr3r/pppqbppp/2b1p3/3pP3/P2P4/5N2/1PP2PPP/RN1Q1RK1 b - - 0 10,a2a4,948,848
rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e3,929,785
rnbqkbnr/pppp1ppp/8/4p3/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,929,785
rnbqkbnr/pppp1ppp/8/4p3/2B5/4P3/PPPP1PPP/RNBQK1NR b KQkq - 1 2,f1c4,929,785
rnbqkbnr/ppp2ppp/8/3pp3/2B5/4P3/PPPP1PPP/RNBQK1NR w KQkq - 0 3,d7d5,929,785
rnbqkbnr/ppp2ppp/8/3pp3/8/1B2P3/PPPP1PPP/RNBQK1NR b KQkq - 1 3,c4b3,929,785
rnbqk1nr/ppp2ppp/8/2bpp3/8/1B2P3/PPPP1PPP/RNBQK1NR w KQkq - 2 4,f8c5,929,785
rnbqk1nr/ppp2ppp/8/2bpp3/B7/4P3/PPPP1PPP/RNBQK1NR b KQkq - 3 4,b3a4,929,785
rn1qk1nr/pppb1ppp/8/2bpp3/B7/4P3/PPPP1PPP/RNBQK1NR w KQkq - 4 5,c8d7,929,785
rn1qk1nr/pppB1ppp/8/2bpp3/8/4P3/PPPP1PPP/RNBQK1NR b KQkq - 0 5,a4d7,929,785
rn2k1nr/pppq1ppp/8/2bpp3/8/4P3/PPPP1PPP/RNBQK1NR w KQkq - 0 6,d8d7,929,785
rn2k1nr/pppq1ppp/8/2bpp3/8/2P1P3/PP1P1PPP/RNBQK1NR b KQkq - 0 6,c2c3,929,785
rn2k2r/pppq1ppp/5n2/2bpp3/8/2P1P3/PP1P1PPP/RNBQK1NR w KQkq - 1 7,g8f6,929,785
rn2k2r/pppq1ppp/5n2/2bpp3/8/1QP1P3/PP1P1PPP/RNB1K1NR b KQkq - 2 7,d1b3,929,785
rn2k2r/pppq1ppp/8/2bpp3/4n3/1QP1P3/PP1P1PPP/RNB1K1NR w KQkq - 3 8,f6e4,929,785
rn2k2r/pQpq1ppp/8/2bpp3/4n3/2P1P3/PP1P1PPP/RNB1K1NR b KQkq - 0 8,b3b7,929,785
rn3rk1/pQpq1ppp/8/2bpp3/4n3/2P1P3/PP1P1PPP/RNB1K1NR w KQ - 1 9,e8g8,929,785
Qn3rk1/p1pq1ppp/8/2bpp3/4n3/2P1P3/PP1P1PPP/RNB1K1NR b KQ - 0 9,b7a8,929,785
Q4rk1/p1pq1ppp/2n5/2bpp3/4n3/2P1P3/PP1P1PPP/RNB1K1NR w KQ - 1 10,b8c6,929,785
5rk1/pQpq1ppp/2n5/2bpp3/4n3/2P1P3/PP1P1PPP/RNB1K1NR b KQ - 2 10,a8b7,929,785
1r4k1/pQpq1ppp/2n5/2bpp3/4n3/2P1P3/PP1P1PPP/RNB1K1NR w KQ - 3 11,f8b8,929,785
1r4k1/p1pq1ppp/Q1n5/2bpp3/4n3/2P1P3/PP1P1PPP/RNB1K1NR b KQ - 4 11,b7a6,929,785
6k1/p1pq1ppp/Qrn5/2bpp3/4n3/2P1P3/PP1P1PPP/RNB1K1NR w KQ - 5 12,b8b6,929,785
6k1/p1pq1ppp/1rn5/2bpp3/Q3n3/2P1P3/PP1P1PPP/RNB1K1NR b KQ - 6 12,a6a4,929,785
6k1/p1p2ppp/1rn5/2bppq2/Q3n3/2P1P3/PP1P1PPP/RNB1K1NR w KQ - 7 13,d7f5,929,785
6k1/p1p2ppp/1rn5/2bppq2/Q3n3/2P1PP2/PP1P2PP/RNB1K1NR b KQ - 0 13,f2f3,929,785
6k1/p1p2ppp/1rn5/2bppqn1/Q7/2P1PP2/PP1P2PP/RNB1K1NR w KQ - 1 14,e4g5,929,785
6k1/p1p2ppp/1rn5/2bppqn1/QP6/2P1PP2/P2P2PP/RNB1K1NR b KQ - 0 14,b2b4,929,785
6k1/p1p2ppp/1rn5/2b1pqn1/QP1p4/2P1PP2/P2P2PP/RNB1K1NR w KQ - 0 15,d5d4,929,785
6k1/p1p2ppp/1rn5/2P1pqn1/Q2p4/2P1PP2/P2P2PP/RNB1K1NR b KQ - 0 15,b4c5,929,785
6k1/p1p2ppp/1rn5/2P1pqn1/Q7/2P1pP2/P2P2PP/RNB1K1NR w KQ - 0 16,d4e3,929,785
6k1/p1p2ppp/1Pn5/4pqn1/Q7/2P1pP2/P2P2PP/RNB1K1NR b KQ - 0 16,c5b6,929,785
6k1/p1p2ppp/1Pn5/4pqn1/Q7/2P2P2/P2p2PP/RNB1K1NR w KQ - 0 17,e3d2,929,785
6k1/p1p2ppp/1Pn5/4pqn1/Q7/2P2P2/P2B2PP/RN2K1NR b KQ - 0 17,c1d2,929,785
6k1/p1p2ppp/1Pn5/4p1n1/Q7/2Pq1P2/P2B2PP/RN2K1NR w KQ - 1 18,f5d3,929,785
6k1/P1p2ppp/2n5/4p1n1/Q7/2Pq1P2/P2B2PP/RN2K1NR b KQ - 0 18,b6a7,929,785
6k1/n1p2ppp/8/4p1n1/Q7/2Pq1P2/P2B2PP/RN2K1NR w KQ - 0 19,c6a7,929,785
6k1/Q1p2ppp/8/4p1n1/8/2Pq1P2/P2B2PP/RN2K1NR b KQ - 0 19,a4a7,929,785
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,817,929
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,817,929
rnbqkbnr/pppp1ppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,f1c4,817,929
rnb1kbnr/ppppqppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3,d8e7,817,929
rnb1kbnr/ppppqppp/8/4p3/2BPP3/8/PPP2PPP/RNBQK1NR b KQkq - 0 3,d2d4,817,929
rnb1kbnr/ppp1qppp/3p4/4p3/2BPP3/8/PPP2PPP/RNBQK1NR w KQkq - 0 4,d7d6,817,929
rnb1kbnr/ppp1qppp/3p4/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq - 1 4,g1f3,817,929
rnb1kb1r/ppp1qppp/3p1n2/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R w KQkq - 2 5,g8f6,817,929
rnb1kb1r/ppp1qppp/3p1n2/4p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 5,c2c3,817,929
rn2kb1r/ppp1qppp/3p1n2/4p3/2BPP1b1/2P2N2/PP3PPP/RNBQK2R w KQkq - 1 6,c8g4,817,929
rn2kb1r/ppp1qppp/3p1n2/4p3/2BPP1b1/N1P2N2/PP3PPP/R1BQK2R b KQkq - 2 6,b1a3,817,929
r3kb1r/pppnqppp/3p1n2/4p3/2BPP1b1/N1P2N2/PP3PPP/R1BQK2R w KQkq - 3 7,b8d7,817,929
r3kb1r/pppnqppp/3p1n2/4p3/2BPP1b1/N1PQ1N2/PP3PPP/R1B1K2R b KQkq - 4 7,d1d3,817,929
2kr1b1r/pppnqppp/3p1n2/4p3/2BPP1b1/N1PQ1N2/PP3PPP/R1B1K2R w KQ - 5 8,e8c8,817,929
2kr1b1r/pppnqppp/3p1n2/1N2p3/2BPP1b1/2PQ1N2/PP3PPP/R1B1K2R b KQ - 6 8,a3b5,817,929
2kr1b1r/pppnqppp/3p1n2/1N6/2BpP1b1/2PQ1N2/PP3PPP/R1B1K2R w KQ - 0 9,e5d4,817,929
2kr1b1r/pppnqppp/3p1n2/1N1B4/3pP1b1/2PQ1N2/PP3PPP/R1B1K2R b KQ - 1 9,c4d5,817,929
2kr1b1r/pppnqppp/3p4/1N1n4/3pP1b1/2PQ1N2/PP3PPP/R1B1K2R w KQ - 0 10,f6d5,817,929
2kr1b1r/pppnqppp/3p4/1N1n4/3QP1b1/2P2N2/PP3PPP/R1B1K2R b KQ - 0 10,d3d4,817,929
2kr1b1r/pppnqppp/3p4/1N6/3QPnb1/2P2N2/PP3PPP/R1B1K2R w KQ - 1 11,d5f4,817,929
2kr1b1r/pppnqppp/3p4/1N6/3QPBb1/2P2N2/PP3PPP/R3K2R b KQ - 0 11,c1f4,817,929
2kr1b1r/p1pnqppp/1p1p4/1N6/3QPBb1/2P2N2/PP3PPP/R3K2R w KQ - 0 12,b7b6,817,929
2kr1b1r/p1pnqppp/1p1p4/1N4B1/3QP1b1/2P2N2/PP3PPP/R3K2R b KQ - 1 12,f4g5,817,929
2kr1b1r/p1pnq1pp/1p1p1p2/1N4B1/3QP1b1/2P2N2/PP3PPP/R3K2R w KQ - 0 13,f7f6,817,929
2kr1b1r/p1pnq1pp/1p1p1p2/1N4B1/2Q1P1b1/2P2N2/PP3PPP/R3K2R b KQ - 1 13,d4c4,817,929
2kr1b1r/p1p1q1pp/1p1p1p2/1Nn3B1/2Q1P1b1/2P2N2/PP3PPP/R3K2R w KQ - 2 14,d7c5,817,929
2kr1b1r/p1p1q1pp/1p1p1p2/1Nn3B1/2QNP1b1/2P5/PP3PPP/R3K2R b KQ - 3 14,f3d4,817,929
2kr1b1r/p1p3pp/1p1p1p2/1Nn3B1/2QNq1b1/2P5/PP3PPP/R3K2R w KQ - 0 15,e7e4,817,929
2kr1b1r/p1p3pp/1p1p1p2/1Nn5/2QNq1b1/2P1B3/PP3PPP/R3K2R b KQ - 1 15,g5e3,817,929
2kr1b1r/p1p3pp/1p1p1p2/1N6/2QNq1b1/2PnB3/PP3PPP/R3K2R w KQ - 2 16,c5d3,817,929
2kr1b1r/p1p3pp/1p1p1p2/1N6/2QNq1b1/2PnB3/PP3PPP/R4K1R b - - 3 16,e1f1,817,929
2kr1b1r/p5pp/1p1p1p2/1Np5/2QNq1b1/2PnB3/PP3PPP/R4K1R w - - 0 17,c7c5,817,929
2kr1b1r/N5pp/1p1p1p2/2p5/2QNq1b1/2PnB3/PP3PPP/R4K1R b - - 0 17,b5a7,817,929
3r1b1r/Nk4pp/1p1p1p2/2p5/2QNq1b1/2PnB3/PP3PPP/R4K1R w - - 1 18,c8b7,817,929
3r1b1r/Nk4pp/1pNp1p2/2p5/2Q1q1b1/2PnB3/PP3PPP/R4K1R b - - 2 18,d4c6,817,929
3r1b1r/Nk4pp/1pNp1p2/2p5/2q3b1/2PnB3/PP3PPP/R4K1R w - - 0 19,e4c4,817,929
3N1b1r/Nk4pp/1p1p1p2/2p5/2q3b1/2PnB3/PP3PPP/R4K1R b - - 0 19,c6d8,817,929
3N1b1r/k5pp/1p1p1p2/2p5/2q3b1/2PnB3/PP3PPP/R4K1R w - - 0 20,b7a7,817,929
5b1r/k5pp/1pNp1p2/2p5/2q3b1/2PnB3/PP3PPP/R4K1R b - - 1 20,d8c6,817,929
5b1r/1k4pp/1pNp1p2/2p5/2q3b1/2PnB3/PP3PPP/R4K1R w - - 2 21,a7b7,817,929
5b1r/1k4pp/1pNp1p2/2p5/2q3b1/1PPnB3/P4PPP/R4K1R b - - 0 21,b2b3,817,929
5b1r/1k4pp/1pNp1p2/2p5/2q3b1/1PP1B3/Pn3PPP/R4K1R w - - 1 22,d3b2,817,929
5b1r/1k4pp/1pNp1p2/2p5/2q3b1/1PP1B3/Pn3PPP/R5KR b - - 2 22,f1g1,817,929
5b1r/1k4pp/1pNp1p2/2p5/6b1/1PP1B3/Pn2qPPP/R5KR w - - 3 23,c4e2,817,929
5b1r/1k4pp/1pNp1p2/2p5/5Bb1/1PP5/Pn2qPPP/R5KR b - - 4 23,e3f4,817,929
5b1r/6pp/1pkp1p2/2p5/5Bb1/1PP5/Pn2qPPP/R5KR w - - 0 24,b7c6,817,929
5b1r/6pp/1pkp1p2/2p5/5Bb1/1PP2P2/Pn2q1PP/R5KR b - - 0 24,f2f3,817,929
5b1r/6pp/1pkp1p2/2p2b2/5B2/1PP2P2/Pn2q1PP/R5KR w - - 1 25,g4f5,817,929
5b1r/6pp/1pkp1p2/2p2b2/5B2/1PP2P2/Pn2q1PP/2R3KR b - - 2 25,a1c1,817,929
5b1r/6pp/1pkp1p2/2p2b2/5B2/1PPn1P2/P3q1PP/2R3KR w - - 3 26,b2d3,817,929
5b1r/6pp/1pkp1p2/2p2b2/5B2/1PPn1P2/P3q1PP/R5KR b - - 4 26,c1a1,817,929
5b1r/6pp/1pkp1p2/2p2b2/5n2/1PP2P2/P3q1PP/R5KR w - - 0 27,d3f4,817,929
5b1r/6pp/1pkp1p2/2p2b2/5n2/1PP2P2/P3q1PP/2R3KR b - - 1 27,a1c1,817,929
5b1r/6pp/1pkp1p2/2p2b2/5n2/1PP2P2/P5qP/2R3KR w - - 0 28,e2g2,817,929
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,976,943
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,976,943
rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d2d4,976,943
r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,b8c6,976,943
r1bqkbnr/pppp1ppp/2n5/3Pp3/4P3/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,d4d5,976,943
r1bqkbnr/pppp1ppp/8/3Pp3/3nP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,c6d4,976,943
r1bqkbnr/pppp1ppp/8/3Pp3/3nP3/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4,c2c3,976,943
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,g1f3,963,1029
rnbqkbnr/ppp1pppp/3p4/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,d7d6,963,1029
rnbqkbnr/ppp1pppp/3p4/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,d2d4,963,1029
rnbqkbnr/ppp1p1pp/3p1p2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,f7f6,963,1029
rnbqkbnr/ppp1p1pp/3p1p2/8/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,e2e4,963,1029
rnbqkbnr/ppp3pp/3p1p2/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,e7e5,963,1029
rnbqkbnr/ppp3pp/3p1p2/3Pp3/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,d4d5,963,1029
rnbqkbnr/pp4pp/2pp1p2/3Pp3/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5,c7c6,963,1029
rnbqkbnr/pp4pp/2pp1p2/3Pp3/2P1P3/5N2/PP3PPP/RNBQKB1R b KQkq - 0 5,c2c4,963,1029
rnbqkbnr/pp4pp/3p1p2/3pp3/2P1P3/5N2/PP3PPP/RNBQKB1R w KQkq - 0 6,c6d5,963,1029
rnbqkbnr/pp4pp/3p1p2/3Pp3/4P3/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6,c4d5,963,1029
rnbqkbnr/1p4pp/3p1p2/p2Pp3/4P3/5N2/PP3PPP/RNBQKB1R w KQkq - 0 7,a7a5,963,1029
rnbqkbnr/1p4pp/3p1p2/p2Pp3/P3P3/5N2/1P3PPP/RNBQKB1R b KQkq - 0 7,a2a4,963,1029
rnbqkbnr/6pp/1p1p1p2/p2Pp3/P3P3/5N2/1P3PPP/RNBQKB1R w KQkq - 0 8,b7b6,963,1029
rnbqkbnr/6pp/1p1p1p2/pB1Pp3/P3P3/5N2/1P3PPP/RNBQK2R b KQkq - 1 8,f1b5,963,1029
rn1qkbnr/3b2pp/1p1p1p2/pB1Pp3/P3P3/5N2/1P3PPP/RNBQK2R w KQkq - 2 9,c8d7,963,1029
rn1qkbnr/3b2pp/1p1p1p2/pB1Pp3/P3P3/3Q1N2/1P3PPP/RNB1K2R b KQkq - 3 9,d1d3,963,1029
rn1qkbnr/6pp/1p1p1p2/pb1Pp3/P3P3/3Q1N2/1P3PPP/RNB1K2R w KQkq - 0 10,d7b5,963,1029
rn1qkbnr/6pp/1p1p1p2/pQ1Pp3/P3P3/5N2/1P3PPP/RNB1K2R b KQkq - 0 10,d3b5,963,1029
rn2kbnr/3q2pp/1p1p1p2/pQ1Pp3/P3P3/5N2/1P3PPP/RNB1K2R w KQkq - 1 11,d8d7,963,1029
rn2kbnr/3q2pp/1Q1p1p2/p2Pp3/P3P3/5N2/1P3PPP/RNB1K2R b KQkq - 0 11,b5b6,963,1029
rn1qkbnr/6pp/1Q1p1p2/p2Pp3/P3P3/5N2/1P3PPP/RNB1K2R w KQkq - 1 12,d7d8,963,1029
rn1qkbnr/6pp/3p1p2/pQ1Pp3/P3P3/5N2/1P3PPP/RNB1K2R b KQkq - 2 12,b6b5,963,1029
r2qkbnr/3n2pp/3p1p2/pQ1Pp3/P3P3/5N2/1P3PPP/RNB1K2R w KQkq - 3 13,b8d7,963,1029
r2qkbnr/3n2pp/3p1p2/pQ1Pp3/P3P3/2N2N2/1P3PPP/R1B1K2R b KQkq - 4 13,b1c3,963,1029
1r1qkbnr/3n2pp/3p1p2/pQ1Pp3/P3P3/2N2N2/1P3PPP/R1B1K2R w KQk - 5 14,a8b8,963,1029
1r1qkbnr/3n2pp/Q2p1p2/p2Pp3/P3P3/2N2N2/1P3PPP/R1B1K2R b KQk - 6 14,b5a6,963,1029
1r1qkbnr/6pp/Q2p1p2/p1nPp3/P3P3/2N2N2/1P3PPP/R1B1K2R w KQk - 7 15,d7c5,963,1029
1r1qkbnr/6pp/3p1p2/p1nPp3/P1Q1P3/2N2N2/1P3PPP/R1B1K2R b KQk - 8 15,a6c4,963,1029
1r1qkbnr/6p1/3p1p2/p1nPp2p/P1Q1P3/2N2N2/1P3PPP/R1B1K2R w KQk - 0 16,h7h5,963,1029
1r1qkbnr/6p1/3p1p2/p1nPp2p/P1Q1P2P/2N2N2/1P3PP1/R1B1K2R b KQk - 0 16,h2h4,963,1029
1r1qkbnr/8/3p1pp1/p1nPp2p/P1Q1P2P/2N2N2/1P3PP1/R1B1K2R w KQk - 0 17,g7g6,963,1029
1r1qkbnr/8/3p1pp1/pNnPp2p/P1Q1P2P/5N2/1P3PP1/R1B1K2R b KQk - 1 17,c3b5,963,1029
1r1qk1nr/8/3p1ppb/pNnPp2p/P1Q1P2P/5N2/1P3PP1/R1B1K2R w KQk - 2 18,f8h6,963,1029
