FEN,Move,WhiteElo,BlackElo
1r2kb1r/p2qp1pp/3p4/2p2p1Q/5P2/PbN3PP/3P1P2/R1B2RK1 b k - 1 16,d1h5,1231,1216
1r2kb1r/p2qp2p/3p2p1/2p2p1Q/5P2/PbN3PP/3P1P2/R1B2RK1 w k - 0 17,g7g6,1231,1216
1r2kb1r/p2qp2p/3p2p1/2p2pQ1/5P2/PbN3PP/3P1P2/R1B2RK1 b k - 1 17,h5g5,1231,1216
1r2k2r/p2qp1bp/3p2p1/2p2pQ1/5P2/PbN3PP/3P1P2/R1B2RK1 w k - 2 18,f8g7,1231,1216
1r2k2r/p2qp1bp/3p2p1/2p2pQ1/5P2/PbN3PP/3P1P2/R1B1R1K1 b k - 3 18,f1e1,1231,1216
1r3rk1/p2qp1bp/3p2p1/2p2pQ1/5P2/PbN3PP/3P1P2/R1B1R1K1 w - - 4 19,e8g8,1231,1216
1r3rk1/p2qQ1bp/3p2p1/2p2p2/5P2/PbN3PP/3P1P2/R1B1R1K1 b - - 0 19,g5e7,1231,1216
1r3rk1/p3q1bp/3p2p1/2p2p2/5P2/PbN3PP/3P1P2/R1B1R1K1 w - - 0 20,d7e7,1231,1216
1r3rk1/p3R1bp/3p2p1/2p2p2/5P2/PbN3PP/3P1P2/R1B3K1 b - - 0 20,e1e7,1231,1216
4rrk1/p3R1bp/3p2p1/2p2p2/5P2/PbN3PP/3P1P2/R1B3K1 w - - 1 21,b8e8,1231,1216
4rrk1/R5bp/3p2p1/2p2p2/5P2/PbN3PP/3P1P2/R1B3K1 b - - 0 21,e7a7,1231,1216
5rk1/R5bp/3p2p1/2p2p2/5P2/PbN3PP/3P1P2/R1B1r1K1 w - - 1 22,e8e1,1231,1216
5rk1/R5bp/3p2p1/2p2p2/5P2/PbN3PP/3P1PK1/R1B1r3 b - - 2 22,g1g2,1231,1216
5rk1/R6p/3p2p1/2p2p2/5P2/Pbb3PP/3P1PK1/R1B1r3 w - - 0 23,g7c3,1231,1216
5rk1/R6p/3p2p1/2p2p2/5P2/PbP3PP/5PK1/R1B1r3 b - - 0 23,d2c3,1231,1216
5rk1/R6p/3p2p1/2pb1p2/5P2/P1P3PP/5PK1/R1B1r3 w - - 1 24,b3d5,1231,1216
5rk1/R6p/3p2p1/2pb1p2/5P2/P1P3PP/5P1K/R1B1r3 b - - 2 24,g2h2,1231,1216
5rk1/R6p/3p2p1/2pb1p2/5P2/P1P3PP/5P1K/R1B4r w - - 3 25,e1h1,1231,1216
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1430,1403
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,1430,1403
rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d2d4,1430,1403
rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,e5d4,1430,1403
rnbqkbnr/pppp1ppp/8/8/3pP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 3,g1f3,1430,1403
rnbqkbnr/pppp1ppp/8/8/4P3/3p1N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,d4d3,1430,1403
rnbqkbnr/pppp1ppp/8/8/4P3/3B1N2/PPP2PPP/RNBQK2R b KQkq - 0 4,f1d3,1430,1403
r1bqkbnr/pppp1ppp/2n5/8/4P3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,b8c6,1430,1403
r1bqkbnr/pppp1ppp/2n5/8/2B1P3/5N2/PPP2PPP/RNBQK2R b KQkq - 2 5,d3c4,1430,1403
r1bqkbnr/pppp1pp1/2n4p/8/2B1P3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 6,h7h6,1430,1403
r1bqkbnr/pppp1pp1/2n4p/8/2B1P3/5N2/PPP2PPP/RNBQ1RK1 b kq - 1 6,e1g1,1430,1403
r1bqkbnr/ppp2pp1/2n4p/3p4/2B1P3/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 7,d7d5,1430,1403
r1bqkbnr/ppp2pp1/2n4p/3P4/2B5/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 7,e4d5,1430,1403
r1bqkbnr/ppp1npp1/7p/3P4/2B5/5N2/PPP2PPP/RNBQ1RK1 w kq - 1 8,c6e7,1430,1403
r1bqkbnr/ppp1npp1/7p/3P4/2B5/5N2/PPP2PPP/RNBQR1K1 b kq - 2 8,f1e1,1430,1403
r1bqkb1r/ppp1npp1/5n1p/3P4/2B5/5N2/PPP2PPP/RNBQR1K1 w kq - 3 9,g8f6,1430,1403
r1bqkb1r/ppp1npp1/5n1p/3P4/2B5/2N2N2/PPP2PPP/R1BQR1K1 b kq - 4 9,b1c3,1430,1403
r1b1kb1r/ppp1npp1/3q1n1p/3P4/2B5/2N2N2/PPP2PPP/R1BQR1K1 w kq - 5 10,d8d6,1430,1403
r1b1kb1r/ppp1npp1/3q1n1p/1N1P4/2B5/5N2/PPP2PPP/R1BQR1K1 b kq - 6 10,c3b5,1430,1403
r1b1kb1r/ppp1npp1/5n1p/1NqP4/2B5/5N2/PPP2PPP/R1BQR1K1 w kq - 7 11,d6c5,1430,1403
r1b1kb1r/ppp1npp1/5n1p/1NqP4/2B5/1P3N2/P1P2PPP/R1BQR1K1 b kq - 0 11,b2b3,1430,1403
r3kb1r/pppbnpp1/5n1p/1NqP4/2B5/1P3N2/P1P2PPP/R1BQR1K1 w kq - 1 12,c8d7,1430,1403
r3kb1r/pppbnpp1/5n1p/1NqP4/2B5/1P2BN2/P1P2PPP/R2QR1K1 b kq - 2 12,c1e3,1430,1403
r3kb1r/pppbnpp1/5n1p/1N1P4/1qB5/1P2BN2/P1P2PPP/R2QR1K1 w kq - 3 13,c5b4,1430,1403
r3kb1r/ppNbnpp1/5n1p/3P4/1qB5/1P2BN2/P1P2PPP/R2QR1K1 b kq - 0 13,b5c7,1430,1403
r2k1b1r/ppNbnpp1/5n1p/3P4/1qB5/1P2BN2/P1P2PPP/R2QR1K1 w - - 1 14,e8d8,1430,1403
N2k1b1r/pp1bnpp1/5n1p/3P4/1qB5/1P2BN2/P1P2PPP/R2QR1K1 b - - 0 14,c7a8,1430,1403
N2k1b1r/pp1b1pp1/5n1p/3P1n2/1qB5/1P2BN2/P1P2PPP/R2QR1K1 w - - 1 15,e7f5,1430,1403
N2k1b1r/pp1b1pp1/5n1p/3P1n2/1qB5/1P3N2/P1PB1PPP/R2QR1K1 b - - 2 15,e3d2,1430,1403
N2k1b1r/pp1b1pp1/3q1n1p/3P1n2/2B5/1P3N2/P1PB1PPP/R2QR1K1 w - - 3 16,b4d6,1430,1403
N2k1b1r/pp1b1pp1/3q1n1p/3PNn2/2B5/1P6/P1PB1PPP/R2QR1K1 b - - 4 16,f3e5,1430,1403
N2kbb1r/pp3pp1/3q1n1p/3PNn2/2B5/1P6/P1PB1PPP/R2QR1K1 w - - 5 17,d7e8,1430,1403
N2kbb1r/pp3pp1/3q1n1p/3PNn2/2B2B2/1P6/P1P2PPP/R2QR1K1 b - - 6 17,d2f4,1430,1403
N2kbb1r/pp3pp1/5n1p/2qPNn2/2B2B2/1P6/P1P2PPP/R2QR1K1 w - - 7 18,d6c5,1430,1403
N2kbb1r/pp3pp1/5n1p/2qP1n2/2B2B2/1P1N4/P1P2PPP/R2QR1K1 b - - 8 18,e5d3,1430,1403
N2kbb1r/pp3pp1/5n1p/3P1n2/2Bq1B2/1P1N4/P1P2PPP/R2QR1K1 w - - 9 19,c5d4,1430,1403
N2kbb1r/pp3pp1/5n1p/3P1n2/2Bq4/1P1NB3/P1P2PPP/R2QR1K1 b - - 10 19,f4e3,1430,1403
N2kbb1r/pp3pp1/5n1p/3P1n2/2B4q/1P1NB3/P1P2PPP/R2QR1K1 w - - 11 20,d4h4,1430,1403
N2kbb1r/pp3pp1/5n1p/3P1n2/2B4q/1P1NB1P1/P1P2P1P/R2QR1K1 b - - 0 20,g2g3,1430,1403
N2kbb1r/pp3pp1/5n1p/3P4/2B4q/1P1NB1n1/P1P2P1P/R2QR1K1 w - - 0 21,f5g3,1430,1403
N2kbb1r/pp3pp1/5n1p/3P4/2B4q/1P1NB1P1/P1P4P/R2QR1K1 b - - 0 21,f2g3,1430,1403
N2kbb1r/pp3pp1/5n1p/3P4/2B5/1P1NB1Pq/P1P4P/R2QR1K1 w - - 1 22,h4h3,1430,1403
N2kbb1r/pp3pp1/5n1p/3P4/2B2N2/1P2B1Pq/P1P4P/R2QR1K1 b - - 2 22,d3f4,1430,1403
N2kbb1r/pp3pp1/5n1p/3P1q2/2B2N2/1P2B1P1/P1P4P/R2QR1K1 w - - 3 23,h3f5,1430,1403
N2kbb1r/pp3pp1/5n1p/3P1q2/5N2/1P1BB1P1/P1P4P/R2QR1K1 b - - 4 23,c4d3,1430,1403
N2kbb1r/pp3pp1/7p/3P1q2/4nN2/1P1BB1P1/P1P4P/R2QR1K1 w - - 5 24,f6e4,1430,1403
N2kbb1r/pp3pp1/7p/3P1q2/4BN2/1P2B1P1/P1P4P/R2QR1K1 b - - 0 24,d3e4,1430,1403
N2kbb1r/pp3pp1/5q1p/3P4/4BN2/1P2B1P1/P1P4P/R2QR1K1 w - - 1 25,f5f6,1430,1403
N2kbb1r/pp3pp1/5q1p/3P4/3QBN2/1P2B1P1/P1P4P/R3R1K1 b - - 2 25,d1d4,1430,1403
N2kbb1r/pp3pp1/q6p/3P4/3QBN2/1P2B1P1/P1P4P/R3R1K1 w - - 3 26,f6a6,1430,1403
N2kbb1r/pp3pp1/q6p/3P4/3Q1N2/1P1BB1P1/P1P4P/R3R1K1 b - - 4 26,e4d3,1430,1403
N2kbb1r/pp3pp1/3q3p/3P4/3Q1N2/1P1BB1P1/P1P4P/R3R1K1 w - - 5 27,a6d6,1430,1403
N2kbb1r/pp3pp1/3q3p/3P4/2PQ1N2/1P1BB1P1/P6P/R3R1K1 b - - 0 27,c2c4,1430,1403
N2kbb1r/pp3p2/3q3p/3P2p1/2PQ1N2/1P1BB1P1/P6P/R3R1K1 w - - 0 28,g7g5,1430,1403
N2kbb1r/pp3p2/3q3p/3P2p1/2PQ4/1P1BB1P1/P3N2P/R3R1K1 b - - 1 28,f4e2,1430,1403
N2kbbr1/pp3p2/3q3p/3P2p1/2PQ4/1P1BB1P1/P3N2P/R3R1K1 w - - 2 29,h8g8,1430,1403
N2kbbr1/Qp3p2/3q3p/3P2p1/2P5/1P1BB1P1/P3N2P/R3R1K1 b - - 0 29,d4a7,1430,1403
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1133,1138
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,1133,1138
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3,1133,1138
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,b8c6,1133,1138
r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,f1b5,1133,1138
r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,g8f6,1133,1138
r1bqkb1r/pppp1ppp/2B2n2/4p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,b5c6,1133,1138
r1bqkb1r/p1pp1ppp/2p2n2/4p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,b7c6,1133,1138
r1bqkb1r/p1pp1ppp/2p2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 5,d2d3,1133,1138
r1bqkb1r/p1p2ppp/2p2n2/3pp3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 6,d7d5,1133,1138
r1bqkb1r/p1p2ppp/2p2n2/3pN3/4P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6,f3e5,1133,1138
r1bqkb1r/p1p2ppp/2p2n2/4N3/4p3/3P4/PPP2PPP/RNBQK2R w KQkq - 0 7,d5e4,1133,1138
r1bqkb1r/p1p2ppp/2N2n2/8/4p3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 7,e5c6,1133,1138
r1b1kb1r/p1p2ppp/2Nq1n2/8/4p3/3P4/PPP2PPP/RNBQK2R w KQkq - 1 8,d8d6,1133,1138
r1b1kb1r/p1p2ppp/3q1n2/N7/4p3/3P4/PPP2PPP/RNBQK2R b KQkq - 2 8,c6a5,1133,1138
r1b1kb1r/p1p2ppp/3q1n2/N7/8/3p4/PPP2PPP/RNBQK2R w KQkq - 0 9,e4d3,1133,1138
r1b1kb1r/p1p2ppp/3q1n2/N7/8/3Q4/PPP2PPP/RNB1K2R b KQkq - 0 9,d1d3,1133,1138
r1b1kb1r/p1p2ppp/5n2/N7/8/3q4/PPP2PPP/RNB1K2R w KQkq - 0 10,d6d3,1133,1138
r1b1kb1r/p1p2ppp/5n2/N7/8/3P4/PP3PPP/RNB1K2R b KQkq - 0 10,c2d3,1133,1138
r1b1k2r/p1p2ppp/5n2/N7/1b6/3P4/PP3PPP/RNB1K2R w KQkq - 1 11,f8b4,1133,1138
r1b1k2r/p1p2ppp/5n2/N7/1b6/3P4/PP1B1PPP/RN2K2R b KQkq - 2 11,c1d2,1133,1138
r1b1k2r/p1p2ppp/5n2/N7/8/3P4/PP1b1PPP/RN2K2R w KQkq - 0 12,b4d2,1133,1138
r1b1k2r/p1p2ppp/5n2/N7/8/3P4/PP1N1PPP/R3K2R b KQkq - 0 12,b1d2,1133,1138
r1b2rk1/p1p2ppp/5n2/N7/8/3P4/PP1N1PPP/R3K2R w KQ - 1 13,e8g8,1133,1138
r1b2rk1/p1p2ppp/5n2/N7/2N5/3P4/PP3PPP/R3K2R b KQ - 2 13,d2c4,1133,1138
r1b1r1k1/p1p2ppp/5n2/N7/2N5/3P4/PP3PPP/R3K2R w KQ - 3 14,f8e8,1133,1138
r1b1r1k1/p1p2ppp/5n2/N7/2N5/3P4/PP1K1PPP/R6R b - - 4 14,e1d2,1133,1138
r3r1k1/p1p2ppp/b4n2/N7/2N5/3P4/PP1K1PPP/R6R w - - 5 15,c8a6,1133,1138
r3r1k1/p1p2ppp/b4n2/N7/2N4P/3P4/PP1K1PP1/R6R b - - 0 15,h2h4,1133,1138
3rr1k1/p1p2ppp/b4n2/N7/2N4P/3P4/PP1K1PP1/R6R w - - 1 16,a8d8,1133,1138
3rr1k1/p1p2ppp/b4n2/N7/2N4P/1P1P4/P2K1PP1/R6R b - - 0 16,b2b3,1133,1138
3rr1k1/p1p2ppp/b7/N7/2N1n2P/1P1P4/P2K1PP1/R6R w - - 1 17,f6e4,1133,1138
3rr1k1/p1p2ppp/b7/N7/2N1n2P/1P1P4/P1K2PP1/R6R b - - 2 17,d2c2,1133,1138
3rr1k1/p1p2ppp/b7/N7/2N4P/1P1P4/P1K2nP1/R6R w - - 0 18,e4f2,1133,1138
3rr1k1/p1p2ppp/b7/N7/2N4P/1PKP4/P4nP1/R6R b - - 1 18,c2c3,1133,1138
4r1k1/p1p2ppp/b7/N7/2N4P/1PKr4/P4nP1/R6R w - - 0 19,d8d3,1133,1138
4r1k1/p1p2ppp/b7/N7/1KN4P/1P1r4/P4nP1/R6R b - - 1 19,c3b4,1133,1138
4r1k1/p1p2ppp/8/N7/1Kb4P/1P1r4/P4nP1/R6R w - - 0 20,a6c4,1133,1138
4r1k1/p1p2ppp/8/N7/2K4P/1P1r4/P4nP1/R6R b - - 0 20,b4c4,1133,1138
6k1/p1p2ppp/8/N7/2K1r2P/1P1r4/P4nP1/R6R w - - 1 21,e8e4,1133,1138
6k1/p1p2ppp/8/N1K5/4r2P/1P1r4/P4nP1/R6R b - - 2 21,c4c5,1133,1138
6k1/p1p2ppp/8/N1K1r3/7P/1P1r4/P4nP1/R6R w - - 3 22,e4e5,1133,1138
6k1/p1p2ppp/8/N3r3/2K4P/1P1r4/P4nP1/R6R b - - 4 22,c5c4,1133,1138
6k1/p1p2ppp/8/r7/2K4P/1P1r4/P4nP1/R6R w - - 0 23,e5a5,1133,1138
6k1/p1p2ppp/8/r7/2K4P/1P1r4/P4nP1/R4R2 b - - 1 23,h1f1,1133,1138
6k1/p1p2ppp/8/r7/2K4P/1P6/P2r1nP1/R4R2 w - - 2 24,d3d2,1133,1138
6k1/p1p2ppp/8/r7/1PK4P/8/P2r1nP1/R4R2 b - - 0 24,b3b4,1133,1138
6k1/p1p2ppp/8/8/1PK4P/8/r2r1nP1/R4R2 w - - 0 25,a5a2,1133,1138
6k1/p1p2ppp/8/8/1PK4P/8/r2r1nP1/3R1R2 b - - 1 25,a1d1,1133,1138
6k1/p1p2ppp/8/8/1PK4P/8/r2r2P1/3n1R2 w - - 0 26,f2d1,1133,1138
6k1/p1p2ppp/8/8/1PK4P/8/r2r2P1/3nR3 b - - 1 26,f1e1,1133,1138
6k1/p1p2pp1/7p/8/1PK4P/8/r2r2P1/3nR3 w - - 0 27,h7h6,1133,1138
6k1/p1p2pp1/7p/8/1P5P/1K6/r2r2P1/3nR3 b - - 1 27,c4b3,1133,1138
6k1/p1p2pp1/7p/8/1P5P/1K6/1r1r2P1/3nR3 w - - 2 28,a2b2,1133,1138
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1208,1228
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,1208,1228
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3,1208,1228
rnbqkb1r/pppp1ppp/5n2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,g8f6,1208,1228
rnbqkb1r/pppp1ppp/5n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R b KQkq - 0 3,f3e5,1208,1228
rnbqkb1r/ppp2ppp/3p1n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R w KQkq - 0 4,d7d6,1208,1228
rnbqkb1r/ppp2ppp/3p1n2/8/2N1P3/8/PPPP1PPP/RNBQKB1R b KQkq - 1 4,e5c4,1208,1228
rn1qkb1r/ppp2ppp/3pbn2/8/2N1P3/8/PPPP1PPP/RNBQKB1R w KQkq - 2 5,c8e6,1208,1228
rn1qkb1r/ppp2ppp/3pbn2/8/2N1P3/2N5/PPPP1PPP/R1BQKB1R b KQkq - 3 5,b1c3,1208,1228
rn1qkb1r/ppp2ppp/4bn2/3p4/2N1P3/2N5/PPPP1PPP/R1BQKB1R w KQkq - 0 6,d6d5,1208,1228
rn1qkb1r/ppp2ppp/4bn2/3P4/2N5/2N5/PPPP1PPP/R1BQKB1R b KQkq - 0 6,e4d5,1208,1228
rn1qkb1r/ppp2ppp/4b3/3n4/2N5/2N5/PPPP1PPP/R1BQKB1R w KQkq - 0 7,f6d5,1208,1228
rn1qkb1r/ppp2ppp/4b3/3n4/2N5/2N5/PPPPBPPP/R1BQK2R b KQkq - 1 7,f1e2,1208,1228
rn2kb1r/ppp1qppp/4b3/3n4/2N5/2N5/PPPPBPPP/R1BQK2R w KQkq - 2 8,d8e7,1208,1228
rn2kb1r/ppp1qppp/4b3/3n4/2N5/2N5/PPPPBPPP/R1BQ1RK1 b kq - 3 8,e1g1,1208,1228
rn2kb1r/ppp1qp1p/4b1p1/3n4/2N5/2N5/PPPPBPPP/R1BQ1RK1 w kq - 0 9,g7g6,1208,1228
rn2kb1r/ppp1qp1p/4b1p1/1N1n4/2N5/8/PPPPBPPP/R1BQ1RK1 b kq - 1 9,c3b5,1208,1228
rn2kb1r/1pp1qp1p/p3b1p1/1N1n4/2N5/8/PPPPBPPP/R1BQ1RK1 w kq - 0 10,a7a6,1208,1228
rn2kb1r/1pp1qp1p/p3b1p1/3n4/2NN4/8/PPPPBPPP/R1BQ1RK1 b kq - 1 10,b5d4,1208,1228
rn2k2r/1pp1qpbp/p3b1p1/3n4/2NN4/8/PPPPBPPP/R1BQ1RK1 w kq - 2 11,f8g7,1208,1228
rn2k2r/1pp1qpbp/p3N1p1/3n4/2N5/8/PPPPBPPP/R1BQ1RK1 b kq - 0 11,d4e6,1208,1228
rn2k2r/1pp2pbp/p3q1p1/3n4/2N5/8/PPPPBPPP/R1BQ1RK1 w kq - 0 12,e7e6,1208,1228
rn2k2r/1pp2pbp/p3q1p1/3n4/2N5/8/PPPPBPPP/R1BQR1K1 b kq - 1 12,f1e1,1208,1228
rn3rk1/1pp2pbp/p3q1p1/3n4/2N5/8/PPPPBPPP/R1BQR1K1 w - - 2 13,e8g8,1208,1228
rn3rk1/1pp2pbp/p3q1p1/3n4/2N5/5B2/PPPP1PPP/R1BQR1K1 b - - 3 13,e2f3,1208,1228
rn3rk1/1ppq1pbp/p5p1/3n4/2N5/5B2/PPPP1PPP/R1BQR1K1 w - - 4 14,e6d7,1208,1228
rn3rk1/1ppq1pbp/p5p1/3n4/2N5/3P1B2/PPP2PPP/R1BQR1K1 b - - 0 14,d2d3,1208,1228
r4rk1/1ppq1pbp/p1n3p1/3n4/2N5/3P1B2/PPP2PPP/R1BQR1K1 w - - 1 15,b8c6,1208,1228
r4rk1/1ppq1pbp/p1n3p1/3n4/2N2B2/3P1B2/PPP2PPP/R2QR1K1 b - - 2 15,c1f4,1208,1228
r4rk1/1ppq1pbp/p1n3p1/8/2N2n2/3P1B2/PPP2PPP/R2QR1K1 w - - 0 16,d5f4,1208,1228
rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,b2b3,1378,1384
rnbqkbnr/ppp1pppp/8/3p4/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,d7d5,1378,1384
rnbqkbnr/ppp1pppp/8/3p4/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2,c1b2,1378,1384
r1bqkbnr/ppp1pppp/2n5/3p4/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 2 3,b8c6,1378,1384
r1bqkbnr/ppp1pppp/2n5/3p4/8/1P4P1/PBPPPP1P/RN1QKBNR b KQkq - 0 3,g2g3,1378,1384
r1bqkbnr/ppp2ppp/2n5/3pp3/8/1P4P1/PBPPPP1P/RN1QKBNR w KQkq - 0 4,e7e5,1378,1384
r1bqkbnr/ppp2ppp/2n5/3pp3/8/1P3NP1/PBPPPP1P/RN1QKB1R b KQkq - 1 4,g1f3,1378,1384
r1bqk1nr/ppp2ppp/2nb4/3pp3/8/1P3NP1/PBPPPP1P/RN1QKB1R w KQkq - 2 5,f8d6,1378,1384
r1bqk1nr/ppp2ppp/2nb4/3pp3/8/1P3NP1/PBPPPPBP/RN1QK2R b KQkq - 3 5,f1g2,1378,1384
r1bqk2r/ppp2ppp/2nb1n2/3pp3/8/1P3NP1/PBPPPPBP/RN1QK2R w KQkq - 4 6,g8f6,1378,1384
r1bqk2r/ppp2ppp/2nb1n2/3pp3/3P4/1P3NP1/PBP1PPBP/RN1QK2R b KQkq - 0 6,d2d4,1378,1384
r1bqk2r/ppp2ppp/2nb1n2/3p4/3Pp3/1P3NP1/PBP1PPBP/RN1QK2R w KQkq - 0 7,e5e4,1378,1384
r1bqk2r/ppp2ppp/2nb1n2/3pN3/3Pp3/1P4P1/PBP1PPBP/RN1QK2R b KQkq - 1 7,f3e5,1378,1384
r2qk2r/ppp2ppp/2nbbn2/3pN3/3Pp3/1P4P1/PBP1PPBP/RN1QK2R w KQkq - 2 8,c8e6,1378,1384
r2qk2r/ppp2ppp/2Nbbn2/3p4/3Pp3/1P4P1/PBP1PPBP/RN1QK2R b KQkq - 0 8,e5c6,1378,1384
r2qk2r/p1p2ppp/2pbbn2/3p4/3Pp3/1P4P1/PBP1PPBP/RN1QK2R w KQkq - 0 9,b7c6,1378,1384
r2qk2r/p1p2ppp/2pbbn2/3p4/3Pp3/1P4P1/PBP1PPBP/RN1Q1RK1 b kq - 1 9,e1g1,1378,1384
1r1qk2r/p1p2ppp/2pbbn2/3p4/3Pp3/1P4P1/PBP1PPBP/RN1Q1RK1 w k - 2 10,a8b8,1378,1384
1r1qk2r/p1p2ppp/2pbbn2/3p4/3Pp3/NP4P1/PBP1PPBP/R2Q1RK1 b k - 3 10,b1a3,1378,1384
1r1q1rk1/p1p2ppp/2pbbn2/3p4/3Pp3/NP4P1/PBP1PPBP/R2Q1RK1 w - - 4 11,e8g8,1378,1384
1r1q1rk1/p1p2ppp/2pbbn2/3p4/2PPp3/NP4P1/PB2PPBP/R2Q1RK1 b - - 0 11,c2c4,1378,1384
1r1q1rk1/p1p2ppp/2p1bn2/3p4/1bPPp3/NP4P1/PB2PPBP/R2Q1RK1 w - - 1 12,d6b4,1378,1384
1r1q1rk1/p1p2ppp/2p1bn2/3P4/1b1Pp3/NP4P1/PB2PPBP/R2Q1RK1 b - - 0 12,c4d5,1378,1384
1r1q1rk1/p1p2ppp/4bn2/3p4/1b1Pp3/NP4P1/PB2PPBP/R2Q1RK1 w - - 0 13,c6d5,1378,1384
1r1q1rk1/p1p2ppp/4bn2/3p4/1b1Pp3/1P4P1/PBN1PPBP/R2Q1RK1 b - - 1 13,a3c2,1378,1384
1r1q1rk1/p1p2ppp/3bbn2/3p4/3Pp3/1P4P1/PBN1PPBP/R2Q1RK1 w - - 2 14,b4d6,1378,1384
1r1q1rk1/p1p2ppp/3bbn2/3p4/3Pp3/1P4P1/PBNQPPBP/R4RK1 b - - 3 14,d1d2,1378,1384
1r3rk1/p1pq1ppp/3bbn2/3p4/3Pp3/1P4P1/PBNQPPBP/R4RK1 w - - 4 15,d8d7,1378,1384
1r3rk1/p1pq1ppp/3bbn2/3p4/3Pp3/PP4P1/1BNQPPBP/R4RK1 b - - 0 15,a2a3,1378,1384
1r3rk1/p1pq1ppp/3b1n2/3p4/3Pp3/PP4Pb/1BNQPPBP/R4RK1 w - - 1 16,e6h3,1378,1384
1r3rk1/p1pq1ppp/3b1n2/3p4/1N1Pp3/PP4Pb/1B1QPPBP/R4RK1 b - - 2 16,c2b4,1378,1384
1r3rk1/p1pq1ppp/3b1n2/3p4/1N1Pp3/PP4P1/1B1QPPbP/R4RK1 w - - 0 17,h3g2,1378,1384
1r3rk1/p1pq1ppp/3b1n2/3p4/1N1Pp3/PP4P1/1B1QPPKP/R4R2 b - - 0 17,g1g2,1378,1384
1r3rk1/p1pq1pp1/3b1n2/3p3p/1N1Pp3/PP4P1/1B1QPPKP/R4R2 w - - 0 18,h7h5,1378,1384
1r3rk1/p1pq1pp1/3b1n2/3p3p/1N1Pp3/PP4P1/1B1QPPKP/4RR2 b - - 1 18,a1e1,1378,1384
1r3rk1/p1pq1pp1/3b1n2/3p4/1N1Pp2p/PP4P1/1B1QPPKP/4RR2 w - - 0 19,h5h4,1378,1384
1r3rk1/p1pq1pp1/3b1n2/3p2Q1/1N1Pp2p/PP4P1/1B2PPKP/4RR2 b - - 1 19,d2g5,1378,1384
1r3rk1/p1pq1pp1/3b1n2/3p2Q1/1N1Pp3/PP4p1/1B2PPKP/4RR2 w - - 0 20,h4g3,1378,1384
1r3rk1/p1pq1pp1/3b1n2/3p2Q1/1N1Pp3/PP4P1/1B2P1KP/4RR2 b - - 0 20,f2g3,1378,1384
1r2r1k1/p1pq1pp1/3b1n2/3p2Q1/1N1Pp3/PP4P1/1B2P1KP/4RR2 w - - 1 21,f8e8,1378,1384
